-1,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,-1,142,142,142,142,142,142,142,142,142,-1,-1,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,-1,-1,-1,-1,142,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,142,142,142,142,142,142,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142
142,285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,308,309,-1,142
142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,142,142,60,60,60,60,60,142,142,142,142,142,142,142,142,142,142,-1,-1,142,-1,-1,-1,-1,-1,-1,142,-1,-1,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,286,-1,-1,290,-1,-1,286,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,322,323,-1,142
-1,142,142,142,142,142,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,60,60,60,60,60,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,142,142,-1,-1,-1,142,142,142,142,142,142,142,142,142,60,60,142,142,142,142,142,-1,-1,142,142,142,60,60,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,142,-1,142,142,142,142,142,142,60,142,142,-1,-1,-1,-1,-1,-1,281,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,142,271,-1,-1,-1,73,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,142,142,142,142,290,-1,-1,-1,-1,290,142,-1,-1,-1,290,-1,-1,142,142,142,142,142,271,-1,-1,-1,-1,-1,-1,-1,271,271,142,-1,-1,-1,-1,142,-1,290,-1,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,142,142,142,-1
-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,271,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,72,-1,-1,142,-1,-1,-1,-1,142,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,142,-1,271,-1,281,-1,-1,-1,-1,-1,-1,-1,281,-1,-1,-1,-1,-1,-1,142,-1,281,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,281,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,142,142,142,142,142,142,-1,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,271,-1,-1,-1,-1,-1,281,142,-1,-1,-1,-1,-1,-1,-1,142,142,142,-1,-1,290,-1,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1
-1,-1,-1,-1,-1,142,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,142,-1,-1,-1,-1,271,271,-1,-1,307,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,142,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,73,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,281,271,271,271,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,142,-1,-1,-1
-1,-1,-1,-1,-1,142,290,-1,-1,-1,-1,290,-1,-1,290,-1,281,142,-1,142,281,-1,-1,-1,142,142,290,-1,-1,142,290,-1,-1,-1,-1,-1,290,-1,-1,290,281,142,142,-1,-1,290,-1,-1,-1,-1,290,-1,286,-1,-1,281,-1,142,142,-1,-1,-1,290,-1,-1,-1,-1,286,281,286,-1,-1,-1,-1,290,-1,-1,-1,-1,-1,-1,142,-1,-1,-1,-1,142,-1,-1,-1,290,-1,-1,-1,-1,-1,290,281,142,-1,-1,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,142,-1,271,271,271,271,271,271,271,-1,-1,-1,-1,-1,-1,-1,142,271,-1,-1,271,271,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,-1,290,-1,-1,290,-1,142,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,142,142,142,142,-1,-1,142,142,142,-1,142,142,142,142,142,142,142,142,142,142,142,-1,-1,142,142,142,142,142,142,142,142,142,271,271,271,-1,271,-1,-1,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,142,142,142,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,271,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,142,142,142,142,142,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
